user_id,sample_interval_min,interpolation_method,tolerance_km,predictability_direct_ctw,predictability_markov_order_1,predictability_markov_order_2,predictability_vq_ctw_K1024,predictability_vq_ctw_K256,predictability_vq_ctw_K512,entropy_rate_bits_direct_ctw,entropy_rate_bits_markov_order_1,entropy_rate_bits_markov_order_2,entropy_rate_bits_vq_ctw_K1024,entropy_rate_bits_vq_ctw_K256,entropy_rate_bits_vq_ctw_K512
iackaw,5,nearest,10.0,0.8570317597276532,0.7608885063193868,0.7744521282314594,1.0,1.0,1.0,0.7597708077345523,1.179147160474925,1.0719604158247196,0.0,0.0,0.0
iafbag,5,nearest,10.0,0.9710192921546593,0.944126193971615,0.9396610638101593,1.0,1.0,1.0,0.31493543862343937,0.4462718451700177,0.4743314179555855,0.0,0.0,0.0
iafstn,5,nearest,10.0,0.9265460260703924,0.8728026067962671,0.8715386463647177,1.0,1.0,1.0,0.5214828318095106,0.7647775575035065,0.7450503988965775,0.0,0.0,0.0
iaggri,5,nearest,10.0,0.8388416619848202,0.7729078048136215,0.7729078048136215,1.0,1.0,1.0,0.7982318174093989,1.18160279102096,1.0869752034440723,0.0,0.0,0.0
iahoro,5,nearest,10.0,0.875306056986278,0.7729078048136215,0.7729078048136215,1.0,1.0,1.0,0.66739855736413,1.0180842445464555,1.059380244053768,0.0,0.0,0.0
iapber,5,nearest,10.0,0.9345218540130213,0.9206743336934843,0.9207183376298862,1.0,1.0,1.0,0.5550629895302561,0.6135869186297237,0.6070609005539103,0.0,0.0,0.0
iatojb,5,nearest,10.0,0.9999999999980906,0.9999999999980906,0.9999999999980906,1.0,1.0,1.0,0.4556425095821066,0.5823477959107932,0.549854955925742,0.0,0.0,0.0
ibflsr,5,nearest,10.0,0.9764552984465724,0.9528713354500781,0.9556415800084654,1.0,1.0,1.0,0.39729970043854657,0.518813412785337,0.493787419655827,0.0,0.0,0.0
ibgryk,5,nearest,10.0,0.8761844081946472,0.8104803045523042,0.8055860230821991,1.0,1.0,1.0,0.7201965707562983,0.9982389551709148,1.0233150727905864,0.0,0.0,0.0
iblool,5,nearest,10.0,0.9463511758740424,0.9285080126252021,0.9285080126252021,1.0,1.0,1.0,0.6165739775426252,0.7920879063531806,0.7860199100793095,0.0,0.0,0.0
ibpijd,5,nearest,10.0,0.9643750128130317,0.9411413320546337,0.9369137982138822,1.0,1.0,1.0,0.44163782195532186,0.5650679956562257,0.5900635244296109,0.0,0.0,0.0
ibwici,5,nearest,10.0,0.935432851754421,0.8909015705438268,0.8785498195708744,1.0,1.0,1.0,0.3953777165827388,0.5199062117251578,0.5738617291949869,0.0,0.0,0.0
icagpo,5,nearest,10.0,0.977093676500168,0.9610764477385811,0.9576398453348677,1.0,1.0,1.0,0.5277081115157389,0.6455338501498606,0.6619755211463624,0.0,0.0,0.0
icdahe,5,nearest,10.0,0.8826112903181262,0.8087794953019702,0.7729078048136215,1.0,1.0,1.0,0.639196627505285,0.8952381952056648,1.0302884099640424,0.0,0.0,0.0
icdapn,5,nearest,10.0,0.9507774699464142,0.9273304975390605,0.9273304975390605,1.0,1.0,1.0,0.5634464563774967,0.7515944095549191,0.7916024047239076,0.0,0.0,0.0
icdult,5,nearest,10.0,0.951134300157893,0.9468971994761206,0.9482428026287114,1.0,1.0,1.0,0.2817240939734669,0.2994429348121814,0.29387670910073466,0.0,0.0,0.0
icedpa,5,nearest,10.0,0.9653077051393031,0.9362762937791484,0.943478352653995,1.0,1.0,1.0,0.49360557904460084,0.6003766303531662,0.5675313220875557,0.0,0.0,0.0
ichiki,5,nearest,10.0,0.9526449679119762,0.9095998066813332,0.9103630788626255,1.0,1.0,1.0,0.46152760403281395,0.5970974222682971,0.6107507665490207,0.0,0.0,0.0
ickguw,5,nearest,10.0,0.9367599146940104,0.8811091023114312,0.886216322884151,1.0,1.0,1.0,0.5576366495237566,0.7432670793951173,0.7211111475000203,0.0,0.0,0.0
ickphi,5,nearest,10.0,0.9618618008311781,0.9276848743572511,0.9177009596180554,1.0,1.0,1.0,0.5164130196045875,0.7244946140062406,0.7121881730180476,0.0,0.0,0.0
ickviy,5,nearest,10.0,0.961461286275665,0.9113380013518951,0.9153340147364581,1.0,1.0,1.0,0.5383716192610389,0.7435040632137501,0.7354346589427834,0.0,0.0,0.0
ictlyp,5,nearest,10.0,0.9068481365256357,0.8767213797550931,0.8767213797550931,1.0,1.0,1.0,0.7637242387441924,1.0145465173071382,1.0009062548007464,0.0,0.0,0.0
ictmuo,5,nearest,10.0,0.8984282412707526,0.8047772287593982,0.8025804774274443,1.0,1.0,1.0,0.5839596080668505,0.9814239632665681,0.9774071462357217,0.0,0.0,0.0
icwiro,5,nearest,10.0,0.9472196092877792,0.9246713424499854,0.9285130526422138,1.0,1.0,1.0,0.4306792532873343,0.5156665035721133,0.5026153856821532,0.0,0.0,0.0
idbayb,5,nearest,10.0,0.939700307365946,0.9058103246344077,0.9070307535926246,1.0,1.0,1.0,0.6221337481595117,0.8357507167468614,0.7834542695986632,0.0,0.0,0.0
idcadg,5,nearest,10.0,0.9764738903300904,0.9570911235832635,0.9544614579175249,1.0,1.0,1.0,0.3102978617229953,0.40878033396862995,0.437347744303495,0.0,0.0,0.0
ideutg,5,nearest,10.0,0.918282007566155,0.8640850512610198,0.8535169452039093,1.0,1.0,1.0,0.6577286180186025,0.8479322588005656,0.8770066233851864,0.0,0.0,0.0
idholv,5,nearest,10.0,0.9295692410263023,0.9070444472536358,0.907776791963423,1.0,1.0,1.0,0.47308705127567535,0.6606855379005967,0.6257046286865982,0.0,0.0,0.0
idjokv,5,nearest,10.0,0.9246020514256278,0.8540552602497747,0.8542062390203048,1.0,1.0,1.0,0.6177623231942553,0.8814254910477508,0.8836595036019436,0.0,0.0,0.0
idlorr,5,nearest,10.0,0.9229281535912496,0.8718878497794549,0.8652966813908768,1.0,1.0,1.0,0.49235638850343294,0.719950725300629,0.7460723010993396,0.0,0.0,0.0
idodly,5,nearest,10.0,0.9467689796374703,0.9243026016032676,0.9243026016032676,1.0,1.0,1.0,0.5282591263011767,0.6340046686702072,0.6496009163293281,0.0,0.0,0.0
idshyw,5,nearest,10.0,0.9289683186897584,0.8584155605070727,0.8583430956246765,1.0,1.0,1.0,0.5977407457490006,0.8941065377734121,0.8969188719583836,0.0,0.0,0.0
idsmuk,5,nearest,10.0,0.9297796463346351,0.9243026016032676,0.9243026016032676,1.0,1.0,1.0,0.6791127406642489,0.8888891934246705,0.8123926126330457,0.0,0.0,0.0
idtwal,5,nearest,10.0,0.9999999999980905,0.9999999999980905,0.9999999999980905,1.0,1.0,1.0,0.5253195486153818,0.7452511173047479,0.6303456374644283,0.0,0.0,0.0
idvoww,5,nearest,10.0,0.8838614648564297,0.835235033176386,0.8196642614493762,1.0,1.0,1.0,0.6542997356252015,0.849433000123501,0.8582606190077109,0.0,0.0,0.0
ifanfa,5,nearest,10.0,0.913002245470172,0.8372870427640783,0.8308205379661309,1.0,1.0,1.0,0.5708375113138713,0.8585422610747382,0.9063631256888599,0.0,0.0,0.0
ifefro,5,nearest,10.0,0.9490217268077051,0.9240387076608786,0.9064168133486583,1.0,1.0,1.0,0.4977251668292356,0.6425886316814051,0.722868976974583,0.0,0.0,0.0
ifelas,5,nearest,10.0,0.9760013881307265,0.9630954972903105,0.9602545983710786,1.0,1.0,1.0,0.3429062312684409,0.4056513192987681,0.4235202895322112,0.0,0.0,0.0
ifkald,5,nearest,10.0,0.8599308102179853,0.7432474414813125,0.738164575999324,1.0,1.0,1.0,0.7648903288271318,1.2357156534924236,1.1759376981427518,0.0,0.0,0.0
ifragc,5,nearest,10.0,0.9760687290150363,0.961280862444079,0.9607749844668005,1.0,1.0,1.0,0.3530194910134345,0.43316775917029526,0.46437038883884285,0.0,0.0,0.0
igglit,5,nearest,10.0,0.9999999999980907,0.9999999999980907,0.9999999999980907,1.0,1.0,1.0,0.5221885748531102,0.6464612986915264,0.6016026840983897,0.0,0.0,0.0
igsoys,5,nearest,10.0,0.9569800837179097,0.9406274805855268,0.9399309497463001,1.0,1.0,1.0,0.51696828421813,0.6224352238178094,0.610246085612236,0.0,0.0,0.0
